"booking_status","booking_type","previous_cancellations","previous_non_canceled_bookings","adults","children","weekend_nights","week_nights","room_price","special_requests","meal_plan","reserved_parking_space","room_type","lead_time_days","arrival_occupancy_season"
"not_canceled","corporate_partner",0,0,2,1,0,1,107,0,"continental",0,"suite",0,"low"
"not_canceled","online",0,0,2,0,2,5,143.86,1,"continental",0,"suite",11,"peak"
"not_canceled","mobile_app",0,0,2,0,1,2,75,0,"continental",0,"suite",57,"low"
"not_canceled","mobile_app",0,0,2,0,0,3,80,0,"continental",0,"suite",103,"moderate"
"canceled","mobile_app",0,0,1,0,1,0,120,0,"continental",0,"suite",76,"moderate"
"canceled","online",0,0,2,0,0,1,108,1,"american",0,"suite",122,"moderate"
"not_canceled","online",0,0,2,0,0,2,166,1,"continental",0,"studio",6,"peak"
"not_canceled","online",11,19,2,0,1,2,89,1,"continental",0,"suite",5,"low"
"canceled","online",0,0,2,0,0,2,96.3,0,"continental",0,"suite",163,"peak"
"not_canceled","online",0,0,2,1,2,1,171.33,2,"continental",1,"suite",10,"moderate"
"not_canceled","travel_agency",0,0,1,0,0,3,136,0,"continental",1,"suite",63,"moderate"
"canceled","online",0,0,2,0,0,1,99,0,"american",0,"suite",50,"moderate"
"canceled","online",0,0,2,2,2,3,217.6,0,"modified_american",0,"executive_suite",157,"peak"
"not_canceled","mobile_app",0,0,1,0,0,2,100,0,"continental",0,"suite",14,"moderate"
"not_canceled","travel_agency",0,0,2,0,1,3,131.75,1,"continental",0,"suite",4,"low"
"canceled","online",0,0,2,0,0,3,89,0,"continental",0,"suite",304,"low"
"canceled","online",0,0,2,0,1,0,76.5,1,"continental",0,"suite",111,"peak"
"canceled","online",0,0,2,1,0,3,143.1,1,"continental",0,"suite",124,"moderate"
"not_canceled","travel_agency",0,0,2,0,0,2,127,0,"continental",1,"studio",58,"low"
"canceled","mobile_app",0,0,1,0,1,2,116,0,"continental",0,"suite",191,"peak"
"not_canceled","online",0,0,2,0,2,2,77.86,1,"continental",1,"presidential_suite",69,"low"
"canceled","online",0,0,2,0,0,2,119,1,"american",0,"suite",23,"moderate"
"not_canceled","online",0,0,2,0,0,1,106.2,1,"continental",0,"suite",1,"moderate"
"canceled","online",0,0,2,0,0,2,75,0,"continental",0,"suite",245,"peak"
"canceled","mobile_app",0,0,1,0,0,3,110,0,"continental",0,"suite",166,"low"
"not_canceled","corporate_partner",1,0,2,0,2,0,100,0,"continental",0,"suite",5,"moderate"
"not_canceled","online",0,0,2,2,1,3,220.53,1,"continental",0,"executive_suite",28,"moderate"
"not_canceled","mobile_app",0,0,1,0,0,1,75,0,"continental",0,"suite",43,"moderate"
"not_canceled","online",0,0,2,0,1,0,104.4,0,"continental",0,"studio",120,"moderate"
"not_canceled","mobile_app",0,0,1,0,0,1,99.45,0,"continental",0,"suite",2,"low"
"not_canceled","online",0,0,2,0,2,4,99.45,1,"continental",0,"suite",172,"peak"
"canceled","online",0,0,2,1,2,5,129.7,1,"continental",1,"studio",180,"peak"
"canceled","online",0,0,2,0,0,4,90.95,0,"continental",0,"suite",256,"peak"
"not_canceled","online",0,0,2,0,1,0,132.3,1,"continental",1,"studio",128,"moderate"
"canceled","online",0,0,2,0,1,2,96.3,1,"continental",0,"suite",215,"peak"
"not_canceled","mobile_app",0,0,1,0,0,1,109.65,0,"continental",0,"suite",2,"moderate"
"not_canceled","online",0,0,2,0,0,2,90,3,"continental",1,"suite",127,"low"
"not_canceled","mobile_app",0,0,2,0,1,4,87,0,"continental",0,"suite",29,"moderate"
"canceled","mobile_app",0,0,1,0,0,2,78.2,0,"continental",0,"suite",57,"moderate"
"canceled","mobile_app",0,0,2,0,0,2,115,0,"modified_american",0,"suite",292,"peak"
"not_canceled","online",0,0,1,0,1,0,206,1,"continental",0,"suite",6,"moderate"
"not_canceled","online",0,0,2,0,1,3,131.4,3,"continental",1,"studio",109,"peak"
"not_canceled","online",0,0,2,0,0,2,126.9,1,"continental",0,"suite",43,"moderate"
"canceled","online",0,0,2,0,0,2,79,0,"american",0,"suite",15,"low"
"canceled","online",0,0,2,1,0,2,112.5,1,"continental",0,"suite",311,"low"
"canceled","online",0,0,2,0,1,0,96.3,0,"continental",0,"suite",88,"peak"
"not_canceled","online",0,0,1,0,1,3,98.2,0,"continental",0,"suite",28,"moderate"
"not_canceled","online",0,0,2,0,0,1,84.8,0,"continental",0,"suite",5,"low"
"canceled","mobile_app",0,0,2,0,1,3,85,0,"continental",0,"suite",113,"peak"
"not_canceled","travel_agency",0,0,2,0,0,2,90,2,"continental",0,"suite",0,"moderate"
"not_canceled","online",0,0,2,0,0,2,85.5,1,"continental",0,"suite",141,"peak"
"canceled","online",0,0,2,2,0,2,143.07,2,"continental",0,"executive_suite",155,"peak"
"canceled","mobile_app",0,0,2,0,1,2,75,0,"continental",0,"suite",418,"moderate"
"canceled","mobile_app",0,0,2,0,0,3,116.33,0,"continental",0,"suite",276,"moderate"
"canceled","online",0,0,2,1,1,0,140.4,0,"continental",0,"studio",91,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,1,104,0,"modified_american",0,"suite",55,"moderate"
"canceled","online",0,0,2,0,1,1,115.2,0,"continental",0,"studio",267,"moderate"
"not_canceled","travel_agency",0,0,2,1,1,3,93.08,1,"continental",0,"suite",59,"moderate"
"canceled","online",0,0,2,0,2,4,81,0,"american",0,"suite",4,"low"
"canceled","mobile_app",0,0,2,0,0,2,101.5,0,"modified_american",0,"suite",257,"peak"
"not_canceled","online",0,0,2,0,0,3,80.3,1,"continental",0,"suite",22,"low"
"not_canceled","online",0,0,2,0,0,3,135.9,1,"continental",1,"suite",68,"moderate"
"canceled","online",0,0,2,0,1,3,90.95,0,"continental",0,"suite",203,"peak"
"not_canceled","online",0,0,2,0,2,2,104.65,0,"continental",0,"suite",59,"moderate"
"canceled","online",0,0,2,2,2,1,189.9,0,"continental",0,"executive_suite",153,"peak"
"not_canceled","online",0,0,2,0,1,0,103,1,"continental",1,"suite",3,"moderate"
"canceled","online",0,0,1,0,0,1,78.48,0,"american",0,"suite",181,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,2,85,0,"continental",0,"suite",122,"moderate"
"canceled","mobile_app",0,0,1,0,1,2,75,0,"continental",0,"suite",114,"peak"
"not_canceled","online",0,0,2,0,1,2,186.67,2,"continental",1,"studio",10,"moderate"
"not_canceled","travel_agency",0,0,2,0,0,1,119,1,"american",0,"suite",57,"moderate"
"canceled","online",0,0,2,0,0,3,143,0,"continental",1,"suite",7,"moderate"
"canceled","mobile_app",0,0,2,0,0,2,115,1,"modified_american",0,"suite",256,"peak"
"not_canceled","online",0,0,2,0,0,1,98.1,1,"american",0,"suite",35,"moderate"
"not_canceled","online",0,0,2,0,0,3,104.4,0,"continental",0,"studio",48,"moderate"
"canceled","online",0,0,2,0,0,2,104.4,0,"continental",0,"studio",102,"moderate"
"canceled","online",0,0,2,0,2,2,76.5,0,"american",0,"suite",94,"moderate"
"not_canceled","online",0,0,2,0,0,3,106.5,1,"american",0,"suite",114,"peak"
"not_canceled","mobile_app",0,0,2,0,2,3,96.56,0,"continental",1,"studio",124,"peak"
"not_canceled","mobile_app",0,0,1,0,1,5,110,2,"continental",0,"suite",118,"peak"
"canceled","online",0,0,2,0,2,1,90.9,1,"continental",0,"suite",184,"moderate"
"not_canceled","online",0,0,2,0,2,5,98.36,1,"continental",0,"suite",42,"moderate"
"not_canceled","online",0,0,2,0,0,2,148,2,"american",0,"suite",24,"peak"
"canceled","travel_agency",0,0,2,1,2,5,112.32,0,"continental",0,"suite",172,"peak"
"not_canceled","mobile_app",0,0,2,0,0,2,85,0,"continental",1,"suite",122,"moderate"
"not_canceled","corporate_partner",0,1,2,0,0,3,86,1,"continental",1,"suite",2,"low"
"canceled","online",0,0,2,1,0,4,149,1,"continental",0,"suite",33,"moderate"
"canceled","online",0,0,1,0,3,10,92.31,2,"continental",0,"suite",5,"peak"
"canceled","online",0,0,2,0,1,2,80.7,1,"american",0,"suite",286,"low"
"not_canceled","online",0,0,2,0,1,5,88.4,2,"continental",0,"suite",28,"low"
"not_canceled","online",0,0,1,0,3,7,76.59,0,"continental",0,"suite",10,"low"
"not_canceled","mobile_app",0,0,2,0,1,3,90,0,"continental",0,"suite",127,"moderate"
"canceled","online",0,0,2,1,1,3,145.9,0,"continental",0,"studio",6,"peak"
"not_canceled","mobile_app",0,0,2,0,2,1,94.5,0,"modified_american",1,"suite",138,"peak"
"canceled","online",0,0,2,0,3,7,90.95,1,"continental",0,"suite",200,"peak"
"canceled","online",0,0,2,0,1,0,120,1,"american",0,"suite",11,"moderate"
"canceled","online",0,0,2,0,0,1,98.41,0,"continental",0,"studio",80,"peak"
"not_canceled","online",0,0,2,0,2,1,112.8,0,"continental",0,"studio",71,"moderate"
"canceled","online",0,0,2,0,1,3,86.7,0,"continental",0,"studio",290,"low"
"canceled","online",0,0,2,0,0,1,79,0,"american",0,"suite",1,"low"
"canceled","online",0,0,2,1,2,5,122,2,"continental",0,"suite",101,"low"
"canceled","corporate_partner",0,0,2,0,0,2,140,0,"continental",0,"suite",64,"moderate"
"not_canceled","online",0,0,2,2,3,5,133.11,0,"continental",0,"executive_suite",20,"low"
"not_canceled","online",0,0,2,0,0,3,80.3,1,"continental",0,"suite",42,"low"
"canceled","online",0,0,1,0,1,2,145,1,"continental",0,"suite",15,"peak"
"canceled","online",0,0,2,0,1,1,105.3,0,"continental",0,"suite",188,"peak"
"canceled","online",0,0,1,0,0,2,130,0,"continental",1,"suite",188,"peak"
"not_canceled","mobile_app",0,0,1,0,1,5,99.45,0,"continental",1,"suite",349,"moderate"
"canceled","online",0,0,2,0,2,3,154.4,1,"continental",0,"suite",16,"moderate"
"not_canceled","corporate_partner",0,3,1,0,0,1,95,0,"continental",1,"suite",0,"moderate"
"not_canceled","online",0,0,2,0,0,1,76.5,0,"continental",1,"suite",107,"peak"
"not_canceled","online",0,0,2,0,0,3,105.3,1,"continental",1,"suite",78,"moderate"
"not_canceled","mobile_app",1,0,2,0,0,2,102.6,0,"continental",0,"suite",1,"moderate"
"not_canceled","corporate_partner",0,0,1,0,0,2,161,0,"continental",1,"suite",13,"low"
"canceled","online",0,0,2,0,0,1,99.45,0,"american",0,"suite",31,"moderate"
"canceled","mobile_app",0,0,2,0,0,2,100,0,"continental",0,"suite",211,"moderate"
"not_canceled","online",0,0,2,0,0,1,126,1,"continental",0,"suite",11,"moderate"
"not_canceled","online",0,0,2,0,2,2,124,2,"continental",0,"suite",23,"moderate"
"not_canceled","online",0,0,2,0,0,3,106.5,1,"continental",0,"suite",141,"peak"
"not_canceled","online",0,0,2,0,2,4,120.15,2,"american",0,"suite",83,"low"
"not_canceled","mobile_app",0,0,2,0,2,1,87.3,0,"continental",0,"suite",271,"low"
"not_canceled","mobile_app",0,0,2,0,1,2,90.67,1,"continental",1,"suite",57,"peak"
"not_canceled","mobile_app",0,0,2,0,0,3,76.5,0,"continental",0,"suite",49,"moderate"
"canceled","online",0,0,2,0,0,3,107,2,"continental",0,"suite",274,"peak"
"canceled","online",0,0,2,0,1,0,119,0,"american",0,"suite",25,"moderate"
"not_canceled","online",0,0,2,0,0,3,98,0,"continental",0,"suite",2,"peak"
"not_canceled","online",0,0,2,0,2,5,132.3,2,"continental",1,"studio",105,"moderate"
"not_canceled","online",0,0,2,0,1,2,105.3,1,"continental",0,"suite",64,"moderate"
"not_canceled","online",0,0,2,0,0,4,164,1,"american",1,"suite",12,"moderate"
"not_canceled","online",0,0,2,0,2,3,94.35,2,"continental",0,"suite",12,"moderate"
"not_canceled","online",0,0,2,0,1,2,91.5,1,"american",1,"suite",208,"peak"
"not_canceled","mobile_app",0,0,1,0,0,3,120,0,"continental",0,"suite",71,"peak"
"not_canceled","online",0,0,2,1,0,1,148,2,"continental",0,"studio",0,"peak"
"not_canceled","mobile_app",0,0,1,0,1,1,99,1,"american",0,"suite",5,"moderate"
"not_canceled","online",0,0,2,0,2,3,101.15,1,"continental",0,"suite",100,"moderate"
"not_canceled","mobile_app",0,0,2,0,2,3,96.3,0,"continental",0,"studio",37,"moderate"
"canceled","online",0,0,2,0,0,1,143.1,0,"american",0,"suite",82,"peak"
"canceled","online",0,0,1,0,0,1,99.2,0,"continental",1,"suite",26,"moderate"
"not_canceled","online",0,0,2,0,2,1,87.3,0,"continental",1,"suite",16,"low"
"not_canceled","online",0,0,1,0,0,3,94.32,3,"american",0,"suite",57,"moderate"
"canceled","mobile_app",0,0,1,0,2,2,85.01,0,"modified_american",0,"suite",166,"peak"
"canceled","online",0,0,2,0,0,1,85.5,0,"american",0,"suite",162,"peak"
"canceled","online",0,0,2,0,1,1,117.9,1,"continental",0,"suite",32,"moderate"
"not_canceled","online",0,1,1,0,0,1,81,1,"continental",0,"suite",2,"low"
"not_canceled","online",0,0,2,0,2,3,90.07,1,"continental",0,"suite",12,"low"
"not_canceled","online",0,0,2,1,0,2,92.4,3,"continental",0,"studio",57,"moderate"
"canceled","online",0,0,2,0,0,2,81.77,2,"continental",0,"suite",185,"moderate"
"not_canceled","corporate_partner",0,1,1,0,1,1,95,0,"continental",0,"suite",19,"peak"
"not_canceled","online",0,0,2,0,2,5,130.05,0,"modified_american",0,"studio",200,"low"
"canceled","mobile_app",0,0,2,0,1,0,101,0,"modified_american",0,"suite",309,"moderate"
"not_canceled","corporate_partner",0,0,2,0,0,2,80,1,"continental",0,"suite",17,"moderate"
"canceled","mobile_app",0,0,2,0,0,0,89,0,"continental",1,"suite",304,"low"
"canceled","mobile_app",0,0,2,0,0,2,115,0,"modified_american",0,"suite",292,"peak"
"not_canceled","online",0,0,2,0,0,1,85.5,1,"american",0,"suite",122,"peak"
"canceled","online",0,0,2,0,4,12,89.73,1,"american",0,"suite",223,"moderate"
"not_canceled","online",0,0,2,0,1,1,89,1,"american",1,"suite",1,"moderate"
"not_canceled","mobile_app",0,0,1,0,1,2,75.33,1,"continental",0,"suite",57,"peak"
"not_canceled","online",0,0,2,1,0,1,130.5,2,"continental",1,"suite",30,"moderate"
"canceled","mobile_app",0,0,2,0,1,2,144,1,"continental",0,"suite",159,"moderate"
"not_canceled","online",0,0,2,2,2,5,184.95,1,"continental",1,"executive_suite",145,"peak"
"canceled","mobile_app",0,0,2,0,0,3,130,0,"continental",0,"suite",213,"peak"
"not_canceled","mobile_app",0,0,2,0,2,3,82.45,0,"continental",0,"studio",201,"peak"
"not_canceled","online",0,0,2,0,0,2,125.1,1,"american",0,"suite",52,"moderate"
"not_canceled","online",0,0,2,0,1,1,85.5,2,"american",0,"suite",175,"peak"
"not_canceled","online",0,0,1,0,2,2,109.65,1,"continental",0,"suite",111,"peak"
"canceled","online",0,0,2,0,2,3,94.5,1,"continental",0,"suite",32,"moderate"
"canceled","online",0,0,2,0,2,4,102.28,0,"continental",0,"suite",132,"peak"
"not_canceled","online",0,0,2,0,0,3,90.9,1,"continental",0,"suite",51,"moderate"
"not_canceled","online",0,0,2,0,2,3,82.45,0,"continental",0,"studio",69,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,1,112.2,0,"modified_american",0,"suite",83,"moderate"
"not_canceled","online",0,0,2,0,0,1,107.1,2,"continental",0,"suite",45,"moderate"
"not_canceled","travel_agency",0,0,2,0,2,1,91.6,2,"continental",1,"presidential_suite",106,"moderate"
"canceled","mobile_app",0,0,2,0,1,0,120,0,"continental",0,"suite",193,"peak"
"canceled","online",0,0,1,0,0,1,84.6,1,"continental",1,"suite",143,"low"
"not_canceled","online",0,0,2,0,0,1,90,0,"american",0,"suite",4,"low"
"not_canceled","mobile_app",0,0,2,0,0,4,80.75,0,"continental",1,"suite",65,"moderate"
"not_canceled","online",0,0,2,0,2,5,105.52,3,"continental",0,"suite",155,"peak"
"canceled","online",0,0,2,0,1,3,97,0,"american",0,"suite",17,"moderate"
"not_canceled","mobile_app",0,0,1,0,2,1,76,0,"continental",0,"suite",116,"low"
"canceled","online",0,0,2,0,1,2,106.1,2,"continental",0,"suite",218,"moderate"
"not_canceled","online",0,0,1,0,1,1,104,1,"american",0,"suite",4,"moderate"
"canceled","online",0,0,2,0,1,1,115,1,"modified_american",0,"suite",247,"peak"
"canceled","travel_agency",0,0,2,0,1,1,115,1,"modified_american",1,"suite",301,"peak"
"canceled","online",0,0,2,0,2,1,96.3,0,"continental",0,"studio",73,"moderate"
"canceled","online",0,0,1,1,0,1,118.3,0,"continental",0,"suite",159,"peak"
"not_canceled","online",0,0,2,0,2,3,135.9,1,"continental",0,"suite",36,"peak"
"not_canceled","mobile_app",1,0,2,0,0,1,108,0,"modified_american",0,"suite",1,"moderate"
"canceled","travel_agency",0,0,2,0,0,0,123.3,2,"continental",0,"studio",165,"moderate"
"not_canceled","online",0,0,2,0,0,1,154,0,"continental",0,"suite",0,"moderate"
"not_canceled","online",0,0,2,1,0,2,120.88,1,"modified_american",1,"suite",62,"low"
"not_canceled","corporate_partner",0,0,1,0,1,0,79,1,"continental",0,"suite",3,"low"
"canceled","online",0,0,2,0,0,1,76.92,0,"continental",0,"suite",40,"peak"
"not_canceled","mobile_app",0,0,2,0,2,5,95,2,"continental",0,"suite",89,"moderate"
"not_canceled","mobile_app",0,0,2,0,1,0,85,1,"continental",0,"suite",13,"moderate"
"not_canceled","mobile_app",0,0,2,0,1,2,147.72,0,"modified_american",0,"suite",31,"peak"
"canceled","mobile_app",0,0,2,0,2,1,94.5,0,"modified_american",0,"suite",124,"peak"
"not_canceled","travel_agency",0,0,1,0,2,3,110.7,0,"continental",0,"suite",40,"peak"
"not_canceled","online",0,1,2,0,0,4,109,1,"continental",0,"studio",6,"moderate"
"not_canceled","online",0,0,1,0,1,0,121.5,1,"continental",0,"suite",49,"moderate"
"not_canceled","travel_agency",0,0,2,0,0,2,109,0,"modified_american",0,"suite",102,"moderate"
"not_canceled","online",0,0,2,0,0,4,111.78,1,"continental",0,"suite",112,"moderate"
"not_canceled","mobile_app",0,0,2,1,0,1,146,2,"continental",1,"suite",0,"peak"
"not_canceled","online",0,0,2,0,2,6,97.93,1,"continental",1,"suite",55,"moderate"
"canceled","mobile_app",0,0,2,0,1,1,115,1,"modified_american",0,"suite",301,"peak"
"canceled","online",0,0,2,1,2,4,135.9,1,"continental",0,"suite",90,"peak"
"not_canceled","online",0,0,2,0,1,0,96.25,0,"continental",0,"presidential_suite",6,"low"
"not_canceled","online",0,0,2,0,2,4,118.15,1,"continental",1,"studio",25,"moderate"
"not_canceled","travel_agency",0,0,2,0,0,2,101,1,"continental",0,"suite",2,"moderate"
"canceled","online",0,0,1,0,1,2,103.5,0,"american",0,"suite",162,"peak"
"not_canceled","online",0,0,2,0,2,1,78.3,0,"continental",0,"suite",7,"low"
"not_canceled","corporate_partner",0,1,1,0,0,1,79,0,"continental",0,"suite",1,"low"
"not_canceled","mobile_app",0,0,1,0,0,2,87,0,"modified_american",0,"suite",273,"peak"
"canceled","mobile_app",0,0,2,0,0,3,224.67,0,"modified_american",0,"suite",34,"moderate"
"not_canceled","online",0,0,2,0,1,1,82.08,0,"american",0,"suite",30,"moderate"
"not_canceled","travel_agency",0,4,2,0,0,2,75,1,"continental",0,"suite",13,"moderate"
"canceled","online",0,0,2,0,1,2,106.2,1,"continental",0,"suite",57,"moderate"
"canceled","online",0,0,2,0,2,3,119.85,0,"continental",0,"suite",249,"moderate"
"canceled","online",0,0,2,0,2,3,122,0,"american",0,"suite",13,"peak"
"canceled","online",1,0,1,0,0,1,91,0,"continental",0,"suite",361,"low"
"not_canceled","mobile_app",0,0,1,0,0,1,89.25,0,"modified_american",0,"suite",1,"peak"
"canceled","online",0,0,2,0,1,3,88.4,0,"american",0,"suite",56,"low"
"not_canceled","mobile_app",0,0,2,0,1,1,104,1,"continental",0,"suite",25,"moderate"
"not_canceled","online",0,0,2,0,0,2,79.2,0,"american",1,"suite",132,"low"
"not_canceled","online",0,0,2,0,2,3,123.45,1,"continental",0,"suite",77,"moderate"
"canceled","mobile_app",0,0,2,0,0,2,115,1,"modified_american",0,"suite",377,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,3,100,0,"continental",1,"suite",143,"peak"
"canceled","travel_agency",0,0,2,0,0,3,114.3,0,"continental",0,"suite",89,"peak"
"not_canceled","online",0,0,1,0,0,2,147,0,"continental",0,"suite",2,"moderate"
"canceled","online",0,0,2,0,1,2,129,1,"continental",0,"studio",160,"peak"
"canceled","online",0,0,2,0,0,1,81.9,0,"continental",0,"suite",36,"moderate"
"not_canceled","travel_agency",0,0,2,0,0,2,88,1,"american",0,"suite",53,"low"
"not_canceled","online",0,0,2,0,1,3,88.4,2,"continental",0,"suite",52,"low"
"canceled","online",0,0,2,0,2,3,89.25,0,"american",0,"suite",116,"moderate"
"canceled","online",0,0,2,1,0,3,135,0,"continental",0,"suite",67,"moderate"
"canceled","online",0,0,2,0,0,3,139.5,2,"continental",0,"studio",130,"moderate"
"canceled","travel_agency",0,0,1,0,1,2,85,1,"continental",0,"suite",9,"low"
"not_canceled","online",0,0,2,0,2,2,88.4,1,"continental",0,"suite",35,"low"
"not_canceled","mobile_app",0,0,2,0,0,1,85,1,"continental",0,"suite",42,"moderate"
"canceled","online",0,0,2,0,0,4,77.86,2,"continental",0,"presidential_suite",31,"low"
"canceled","online",0,0,2,0,1,5,99.45,1,"continental",1,"studio",123,"moderate"
"not_canceled","online",0,0,2,0,2,2,137.63,1,"continental",0,"suite",9,"moderate"
"not_canceled","online",0,0,1,0,1,1,113.4,2,"continental",0,"suite",91,"moderate"
"not_canceled","online",0,2,2,1,1,0,123.5,3,"continental",0,"studio",1,"peak"
"not_canceled","mobile_app",0,0,1,0,0,2,80,0,"continental",0,"suite",36,"low"
"not_canceled","online",0,0,2,0,0,4,132.3,2,"continental",1,"studio",83,"moderate"
"not_canceled","online",0,0,2,0,0,1,89,2,"american",0,"suite",3,"moderate"
"canceled","mobile_app",0,0,2,0,0,2,115,1,"modified_american",0,"suite",256,"peak"
"not_canceled","online",0,0,2,1,1,2,141.33,1,"continental",0,"suite",13,"moderate"
"not_canceled","online",0,0,2,0,1,1,95.2,0,"continental",1,"suite",120,"moderate"
"canceled","online",0,0,2,0,3,0,76.5,1,"continental",0,"suite",72,"peak"
